"id","reportid","eqpt_type","mass","type","bunker_lot_id"
16915158,"97394437-615b-417d-8b32-87264eb5f943","aux_engines_total","8.600000","hfo","924ac90d-8b5b-40c0-bcb9-c7a7a03bc7cf"
16915159,"97394437-615b-417d-8b32-87264eb5f943","main_engines_total","33.000000","hfo","924ac90d-8b5b-40c0-bcb9-c7a7a03bc7cf"
16915032,"9ee96d9e-9939-436b-ad89-a8f19d2eb9c8","aux_engines_total","0.700000","mgo","ed742ebe-f93f-47c4-bd24-19bd50573330"
16915033,"9ee96d9e-9939-436b-ad89-a8f19d2eb9c8","boilers_total","0.200000","mgo","ed742ebe-f93f-47c4-bd24-19bd50573330"
16910172,"53cfc0b0-9790-45c2-8c99-2977d76b1be6","aux_engines_total","1.500000","hfo","400fcb2b-cd14-4822-963d-af7d70fa62b2"
16910173,"53cfc0b0-9790-45c2-8c99-2977d76b1be6","boilers_total","1.000000","hfo","400fcb2b-cd14-4822-963d-af7d70fa62b2"
16917583,"d808f1ab-60d9-4598-a926-c251c84e6eb5","aux_engines_total","2.800000","lfo","f436c178-6a22-4a6e-bf9d-c551d547bf6e"
16917584,"d808f1ab-60d9-4598-a926-c251c84e6eb5","main_engines_total","21.000000","lfo","f436c178-6a22-4a6e-bf9d-c551d547bf6e"
16915529,"21165ae7-e709-429c-bf97-9ee209003e6e","aux_engines_total","5.200000","hfo","924ac90d-8b5b-40c0-bcb9-c7a7a03bc7cf"
16915530,"21165ae7-e709-429c-bf97-9ee209003e6e","main_engines_total","33.800000","hfo","924ac90d-8b5b-40c0-bcb9-c7a7a03bc7cf"
18045979,"3623ce16-4681-4398-8f04-30e0ea8edc9f","aux_engines_total","4.000000","mgo","b4c37b85-971b-477a-b734-6f801b720af0"
18045980,"3623ce16-4681-4398-8f04-30e0ea8edc9f","boilers_total","2.000000","mgo","b4c37b85-971b-477a-b734-6f801b720af0"
18045850,"ca10f833-2c4e-451d-8904-26aea6932710","aux_engines_total","3.400000","lfo","9d73f9b7-a2a4-468c-86b1-a716d4ff2396"
18045851,"ca10f833-2c4e-451d-8904-26aea6932710","main_engines_total","13.600000","lfo","9d73f9b7-a2a4-468c-86b1-a716d4ff2396"
17648588,"412c4925-d4a8-422c-b3a2-bef360031c56","aux_engines_total","4.800000","hfo","400fcb2b-cd14-4822-963d-af7d70fa62b2"
17648589,"412c4925-d4a8-422c-b3a2-bef360031c56","main_engines_total","32.100000","hfo","400fcb2b-cd14-4822-963d-af7d70fa62b2"
17985443,"e23d6373-1c0d-4ee8-ac97-7373375cf14d","aux_engines_total","1.500000","mgo","f216094d-74c5-436e-a9ba-a9838d5c50ae"
17985444,"e23d6373-1c0d-4ee8-ac97-7373375cf14d","main_engines_total","4.000000","mgo","f216094d-74c5-436e-a9ba-a9838d5c50ae"
17985445,"e23d6373-1c0d-4ee8-ac97-7373375cf14d","boilers_total","0.200000","mgo","f216094d-74c5-436e-a9ba-a9838d5c50ae"
17985940,"ac745b94-93b1-4de4-8d0d-71c6645c7553","aux_engines_total","7.100000","lfo","8d0ef3a6-1018-4378-a925-ed45c502bf4b"
17985941,"ac745b94-93b1-4de4-8d0d-71c6645c7553","boilers_total","1.800000","lfo","8d0ef3a6-1018-4378-a925-ed45c502bf4b"
17985974,"ec903015-7434-44d3-bba5-0c22d37cc1f2","aux_engines_total","0.500000","hfo","7209d445-519d-4bd0-b7dc-663899dfaf29"
17985975,"ec903015-7434-44d3-bba5-0c22d37cc1f2","main_engines_total","0.900000","lfo","8d0ef3a6-1018-4378-a925-ed45c502bf4b"
17985976,"ec903015-7434-44d3-bba5-0c22d37cc1f2","main_engines_total","1.700000","hfo","7209d445-519d-4bd0-b7dc-663899dfaf29"
17985977,"ec903015-7434-44d3-bba5-0c22d37cc1f2","boilers_total","0.200000","hfo","7209d445-519d-4bd0-b7dc-663899dfaf29"
17985986,"b94efccc-262c-4733-b569-ffbfa4dd2a9e","aux_engines_total","7.100000","hfo","7209d445-519d-4bd0-b7dc-663899dfaf29"
17985987,"b94efccc-262c-4733-b569-ffbfa4dd2a9e","aux_engines_total","0.100000","mgo","430800d8-e5a6-4ba9-8cc1-c3cef1a7b3f0"
17985988,"b94efccc-262c-4733-b569-ffbfa4dd2a9e","main_engines_total","30.200000","hfo","7209d445-519d-4bd0-b7dc-663899dfaf29"
17986022,"9a569b7b-242c-479e-a70f-fb2c353180fe","aux_engines_total","0.700000","hfo","7209d445-519d-4bd0-b7dc-663899dfaf29"
17986023,"9a569b7b-242c-479e-a70f-fb2c353180fe","main_engines_total","1.700000","hfo","7209d445-519d-4bd0-b7dc-663899dfaf29"
17986073,"068ffc79-ffab-45b8-b9f5-63d56e526939","aux_engines_total","4.400000","hfo","7209d445-519d-4bd0-b7dc-663899dfaf29"
17986074,"068ffc79-ffab-45b8-b9f5-63d56e526939","main_engines_total","37.100000","hfo","7209d445-519d-4bd0-b7dc-663899dfaf29"
17986093,"8196d328-04d5-489d-be75-753207ede2d5","aux_engines_total","4.600000","hfo","7209d445-519d-4bd0-b7dc-663899dfaf29"
17986094,"8196d328-04d5-489d-be75-753207ede2d5","main_engines_total","29.000000","hfo","7209d445-519d-4bd0-b7dc-663899dfaf29"
17986097,"de95604b-96e6-4907-bf35-4b25b8947917","aux_engines_total","4.300000","hfo","7209d445-519d-4bd0-b7dc-663899dfaf29"
17986098,"de95604b-96e6-4907-bf35-4b25b8947917","main_engines_total","35.100000","hfo","7209d445-519d-4bd0-b7dc-663899dfaf29"
18022429,"66988026-cf07-4332-986a-73127006d114","aux_engines_total","4.600000","hfo","85fe2401-400d-48a4-8081-7bebbd704371"
18022430,"66988026-cf07-4332-986a-73127006d114","main_engines_total","32.000000","hfo","85fe2401-400d-48a4-8081-7bebbd704371"
18130898,"25b7a568-92ae-4a36-9440-c3b6d6369d6d","aux_engines_total","4.000000","hfo","66327a31-2b03-4146-819d-099856098c80"
18130899,"25b7a568-92ae-4a36-9440-c3b6d6369d6d","main_engines_total","33.200000","hfo","66327a31-2b03-4146-819d-099856098c80"
18130900,"25b7a568-92ae-4a36-9440-c3b6d6369d6d","boilers_total","0.000000","mgo","6ab2a4bf-6482-4ee5-9d6c-44122e542784"
18130927,"ee1e485b-c85a-47be-b625-07e769ceee11","aux_engines_total","3.400000","hfo","66327a31-2b03-4146-819d-099856098c80"
18130928,"ee1e485b-c85a-47be-b625-07e769ceee11","main_engines_total","21.400000","hfo","66327a31-2b03-4146-819d-099856098c80"
18130929,"ee1e485b-c85a-47be-b625-07e769ceee11","boilers_total","0.000000","mgo","6ab2a4bf-6482-4ee5-9d6c-44122e542784"
18131024,"df1f28e4-c608-4c8c-8303-eb91c39a2b7c","aux_engines_total","0.700000","mgo","6ab2a4bf-6482-4ee5-9d6c-44122e542784"
18131025,"df1f28e4-c608-4c8c-8303-eb91c39a2b7c","main_engines_total","1.000000","hfo","66327a31-2b03-4146-819d-099856098c80"
18131026,"df1f28e4-c608-4c8c-8303-eb91c39a2b7c","boilers_total","0.200000","mgo","6ab2a4bf-6482-4ee5-9d6c-44122e542784"
18045986,"bce2e884-992d-4819-93bb-4303d4a03c31","aux_engines_total","0.600000","mgo","39dd51c6-5e84-40a6-a504-0e4d7fb82e1b"
18045987,"bce2e884-992d-4819-93bb-4303d4a03c31","main_engines_total","2.000000","mgo","39dd51c6-5e84-40a6-a504-0e4d7fb82e1b"
18045988,"bce2e884-992d-4819-93bb-4303d4a03c31","boilers_total","0.100000","mgo","39dd51c6-5e84-40a6-a504-0e4d7fb82e1b"
17986056,"da961fc3-1f2d-4b56-9d3d-684c38ee5198","aux_engines_total","1.400000","hfo","7209d445-519d-4bd0-b7dc-663899dfaf29"
17986057,"da961fc3-1f2d-4b56-9d3d-684c38ee5198","boilers_total","0.700000","hfo","7209d445-519d-4bd0-b7dc-663899dfaf29"
17648373,"eab30fd9-6dc0-45f3-a508-92eeb7a230f0","aux_engines_total","4.000000","hfo","400fcb2b-cd14-4822-963d-af7d70fa62b2"
17648374,"eab30fd9-6dc0-45f3-a508-92eeb7a230f0","aux_engines_total","0.100000","mgo","f216094d-74c5-436e-a9ba-a9838d5c50ae"
17648375,"eab30fd9-6dc0-45f3-a508-92eeb7a230f0","main_engines_total","36.800000","hfo","400fcb2b-cd14-4822-963d-af7d70fa62b2"
17648027,"9b7dcbd7-9f28-42a1-8843-73fbb1f9ef83","aux_engines_total","4.400000","hfo","400fcb2b-cd14-4822-963d-af7d70fa62b2"
17648028,"9b7dcbd7-9f28-42a1-8843-73fbb1f9ef83","aux_engines_total","0.100000","mgo","f216094d-74c5-436e-a9ba-a9838d5c50ae"
17648029,"9b7dcbd7-9f28-42a1-8843-73fbb1f9ef83","main_engines_total","35.100000","hfo","400fcb2b-cd14-4822-963d-af7d70fa62b2"
18022443,"263a8d7f-3c65-48d2-9612-81264f751750","aux_engines_total","6.600000","hfo","85fe2401-400d-48a4-8081-7bebbd704371"
18022444,"263a8d7f-3c65-48d2-9612-81264f751750","main_engines_total","33.500000","hfo","85fe2401-400d-48a4-8081-7bebbd704371"
18022484,"d8d6f1a6-c7be-45f6-89be-fc702a26104a","aux_engines_total","4.000000","hfo","85fe2401-400d-48a4-8081-7bebbd704371"
18022485,"d8d6f1a6-c7be-45f6-89be-fc702a26104a","main_engines_total","35.400000","hfo","85fe2401-400d-48a4-8081-7bebbd704371"
18131099,"b418ab87-a889-475e-aea2-62dccdd0a220","aux_engines_total","4.600000","mgo","6ab2a4bf-6482-4ee5-9d6c-44122e542784"
18131100,"b418ab87-a889-475e-aea2-62dccdd0a220","main_engines_total","0.000000","hfo","66327a31-2b03-4146-819d-099856098c80"
18131101,"b418ab87-a889-475e-aea2-62dccdd0a220","boilers_total","1.800000","mgo","6ab2a4bf-6482-4ee5-9d6c-44122e542784"
18045933,"b6ddcb3c-d31e-48dd-8b04-7232fd3b3d77","aux_engines_total","4.800000","lfo","9d73f9b7-a2a4-468c-86b1-a716d4ff2396"
18045934,"b6ddcb3c-d31e-48dd-8b04-7232fd3b3d77","main_engines_total","24.200000","lfo","9d73f9b7-a2a4-468c-86b1-a716d4ff2396"
17986089,"6913f615-7586-4515-9844-f007207e8f3c","aux_engines_total","3.900000","hfo","7209d445-519d-4bd0-b7dc-663899dfaf29"
17986090,"6913f615-7586-4515-9844-f007207e8f3c","main_engines_total","30.000000","hfo","7209d445-519d-4bd0-b7dc-663899dfaf29"
18154094,"951cff96-29fd-46b0-977b-a404bfa0aef5","aux_engines_total","6.500000","mgo","6ab2a4bf-6482-4ee5-9d6c-44122e542784"
18154095,"951cff96-29fd-46b0-977b-a404bfa0aef5","main_engines_total","0.000000","hfo","66327a31-2b03-4146-819d-099856098c80"
18154096,"951cff96-29fd-46b0-977b-a404bfa0aef5","boilers_total","1.800000","mgo","6ab2a4bf-6482-4ee5-9d6c-44122e542784"
18130886,"3fe9f0e3-26bf-45a0-b804-c5d6769d32f3","aux_engines_total","3.800000","hfo","66327a31-2b03-4146-819d-099856098c80"
18130887,"3fe9f0e3-26bf-45a0-b804-c5d6769d32f3","main_engines_total","34.100000","hfo","66327a31-2b03-4146-819d-099856098c80"
18130888,"3fe9f0e3-26bf-45a0-b804-c5d6769d32f3","boilers_total","0.000000","mgo","6ab2a4bf-6482-4ee5-9d6c-44122e542784"
18131073,"b367fb59-e0cc-40bf-a2e1-4d074bc9a189","aux_engines_total","0.300000","mgo","6ab2a4bf-6482-4ee5-9d6c-44122e542784"
18131074,"b367fb59-e0cc-40bf-a2e1-4d074bc9a189","main_engines_total","0.000000","hfo","66327a31-2b03-4146-819d-099856098c80"
18131075,"b367fb59-e0cc-40bf-a2e1-4d074bc9a189","boilers_total","0.100000","mgo","6ab2a4bf-6482-4ee5-9d6c-44122e542784"
18131102,"8575a904-772b-447f-967d-b0fe89b7f886","aux_engines_total","4.400000","mgo","6ab2a4bf-6482-4ee5-9d6c-44122e542784"
18131103,"8575a904-772b-447f-967d-b0fe89b7f886","main_engines_total","0.000000","hfo","66327a31-2b03-4146-819d-099856098c80"
18131104,"8575a904-772b-447f-967d-b0fe89b7f886","boilers_total","1.800000","mgo","6ab2a4bf-6482-4ee5-9d6c-44122e542784"
17985540,"90dceb82-0d3b-44ff-8d5b-1f823046d614","aux_engines_total","3.900000","lfo","0663420e-bd70-45b2-b2eb-94e22b3c410c"
17985541,"90dceb82-0d3b-44ff-8d5b-1f823046d614","main_engines_total","34.000000","lfo","0663420e-bd70-45b2-b2eb-94e22b3c410c"
18045959,"36b76d7f-04fc-43c7-8a47-63c2965ad6d0","aux_engines_total","6.200000","lfo","9d73f9b7-a2a4-468c-86b1-a716d4ff2396"
18045960,"36b76d7f-04fc-43c7-8a47-63c2965ad6d0","main_engines_total","22.200000","lfo","9d73f9b7-a2a4-468c-86b1-a716d4ff2396"
17648675,"9220cd5e-162d-4826-aca3-7e2b6626dfda","aux_engines_total","3.800000","hfo","400fcb2b-cd14-4822-963d-af7d70fa62b2"
17648676,"9220cd5e-162d-4826-aca3-7e2b6626dfda","aux_engines_total","0.100000","mgo","f216094d-74c5-436e-a9ba-a9838d5c50ae"
17648677,"9220cd5e-162d-4826-aca3-7e2b6626dfda","main_engines_total","32.700000","hfo","400fcb2b-cd14-4822-963d-af7d70fa62b2"
17649442,"27f42f62-e037-4c69-b85e-8c3c3c125360","aux_engines_total","8.200000","mgo","f216094d-74c5-436e-a9ba-a9838d5c50ae"
17649443,"27f42f62-e037-4c69-b85e-8c3c3c125360","boilers_total","1.600000","mgo","f216094d-74c5-436e-a9ba-a9838d5c50ae"
18022415,"b03860ec-afb2-45fe-b669-26d82220ed22","aux_engines_total","4.000000","hfo","85fe2401-400d-48a4-8081-7bebbd704371"
18022416,"b03860ec-afb2-45fe-b669-26d82220ed22","main_engines_total","31.400000","hfo","85fe2401-400d-48a4-8081-7bebbd704371"
18022461,"aa7df77c-4639-4864-8c9e-b2014e741177","aux_engines_total","4.200000","hfo","85fe2401-400d-48a4-8081-7bebbd704371"
18022462,"aa7df77c-4639-4864-8c9e-b2014e741177","main_engines_total","35.100000","hfo","85fe2401-400d-48a4-8081-7bebbd704371"
18022490,"d4c234c3-7b1c-44ba-80aa-a758d6e9ad79","aux_engines_total","5.000000","hfo","85fe2401-400d-48a4-8081-7bebbd704371"
18022491,"d4c234c3-7b1c-44ba-80aa-a758d6e9ad79","main_engines_total","19.000000","hfo","85fe2401-400d-48a4-8081-7bebbd704371"
18022488,"9fd7456d-1230-4642-b122-28bf72dd3ac7","aux_engines_total","4.600000","hfo","85fe2401-400d-48a4-8081-7bebbd704371"
18022489,"9fd7456d-1230-4642-b122-28bf72dd3ac7","main_engines_total","34.000000","hfo","85fe2401-400d-48a4-8081-7bebbd704371"
18022479,"6b58b6d9-6f76-42b0-ad0f-357ee11697b4","aux_engines_total","4.250000","hfo","85fe2401-400d-48a4-8081-7bebbd704371"
18022480,"6b58b6d9-6f76-42b0-ad0f-357ee11697b4","aux_engines_total","0.055000","mgo","430800d8-e5a6-4ba9-8cc1-c3cef1a7b3f0"
18022481,"6b58b6d9-6f76-42b0-ad0f-357ee11697b4","main_engines_total","30.500000","hfo","85fe2401-400d-48a4-8081-7bebbd704371"
18022475,"0e58fb7d-15bb-4b5f-b3fa-7e8859fa61ed","aux_engines_total","3.400000","hfo","85fe2401-400d-48a4-8081-7bebbd704371"
18022476,"0e58fb7d-15bb-4b5f-b3fa-7e8859fa61ed","main_engines_total","4.200000","hfo","85fe2401-400d-48a4-8081-7bebbd704371"
18022473,"c2f24b9c-6b7f-4943-84b1-7cd8245b566b","aux_engines_total","4.207000","hfo","85fe2401-400d-48a4-8081-7bebbd704371"
18022474,"c2f24b9c-6b7f-4943-84b1-7cd8245b566b","boilers_total","1.500000","hfo","85fe2401-400d-48a4-8081-7bebbd704371"
18022467,"efe230cc-6d8b-4302-8ced-50040cf12ee4","aux_engines_total","1.200000","hfo","85fe2401-400d-48a4-8081-7bebbd704371"
18022468,"efe230cc-6d8b-4302-8ced-50040cf12ee4","main_engines_total","5.000000","hfo","85fe2401-400d-48a4-8081-7bebbd704371"
18022459,"5869d1bd-e6d9-49c0-995f-643e353c7f7e","aux_engines_total","5.800000","hfo","85fe2401-400d-48a4-8081-7bebbd704371"
18022460,"5869d1bd-e6d9-49c0-995f-643e353c7f7e","main_engines_total","33.200000","hfo","85fe2401-400d-48a4-8081-7bebbd704371"
18022453,"983b0546-0eca-4543-82cc-d91cb3d69eac","aux_engines_total","8.200000","hfo","85fe2401-400d-48a4-8081-7bebbd704371"
18022454,"983b0546-0eca-4543-82cc-d91cb3d69eac","main_engines_total","31.300000","hfo","85fe2401-400d-48a4-8081-7bebbd704371"
18022447,"97da8c80-9d14-46ce-90da-f7ae5da56316","aux_engines_total","6.200000","hfo","85fe2401-400d-48a4-8081-7bebbd704371"
18022448,"97da8c80-9d14-46ce-90da-f7ae5da56316","main_engines_total","34.300000","hfo","85fe2401-400d-48a4-8081-7bebbd704371"
18022423,"61e3c6bd-6e81-482b-8c95-08ce95ab0a61","aux_engines_total","7.600000","hfo","85fe2401-400d-48a4-8081-7bebbd704371"
18022424,"61e3c6bd-6e81-482b-8c95-08ce95ab0a61","main_engines_total","22.200000","hfo","85fe2401-400d-48a4-8081-7bebbd704371"
18022421,"7fb8672f-a41e-45ba-a24f-888f4fc261d4","aux_engines_total","3.600000","hfo","85fe2401-400d-48a4-8081-7bebbd704371"
18022422,"7fb8672f-a41e-45ba-a24f-888f4fc261d4","main_engines_total","23.200000","hfo","85fe2401-400d-48a4-8081-7bebbd704371"
18022417,"fe5b38d6-4675-4b68-a715-12f956734d6d","aux_engines_total","8.600000","hfo","85fe2401-400d-48a4-8081-7bebbd704371"
18022418,"fe5b38d6-4675-4b68-a715-12f956734d6d","main_engines_total","32.600000","hfo","85fe2401-400d-48a4-8081-7bebbd704371"
18022411,"1c03e804-e8af-4136-8290-53846cb39d69","aux_engines_total","7.000000","hfo","85fe2401-400d-48a4-8081-7bebbd704371"
18022412,"1c03e804-e8af-4136-8290-53846cb39d69","main_engines_total","34.100000","hfo","85fe2401-400d-48a4-8081-7bebbd704371"
18022407,"5ecd96b7-4009-49ef-8f0d-c362a68dd233","aux_engines_total","5.600000","hfo","85fe2401-400d-48a4-8081-7bebbd704371"
18022408,"5ecd96b7-4009-49ef-8f0d-c362a68dd233","main_engines_total","32.500000","hfo","85fe2401-400d-48a4-8081-7bebbd704371"
18022395,"7e90f6fb-65d5-46d9-a62e-93cc95a0406b","aux_engines_total","6.200000","hfo","3d5511b8-bbac-408e-b944-d3d84cb1bad8"
18022396,"7e90f6fb-65d5-46d9-a62e-93cc95a0406b","main_engines_total","34.000000","hfo","3d5511b8-bbac-408e-b944-d3d84cb1bad8"
18022393,"28d054d6-5430-4eb3-84b9-273468e64275","aux_engines_total","4.800000","hfo","3d5511b8-bbac-408e-b944-d3d84cb1bad8"
18022394,"28d054d6-5430-4eb3-84b9-273468e64275","main_engines_total","34.200000","hfo","3d5511b8-bbac-408e-b944-d3d84cb1bad8"
18022380,"d6f60d7b-b294-497e-80aa-23afc00af659","aux_engines_total","6.400000","hfo","3d5511b8-bbac-408e-b944-d3d84cb1bad8"
18022381,"d6f60d7b-b294-497e-80aa-23afc00af659","main_engines_total","32.500000","hfo","3d5511b8-bbac-408e-b944-d3d84cb1bad8"
18022365,"3269158e-be05-49ff-98c3-7040e7264fcf","aux_engines_total","4.000000","hfo","3d5511b8-bbac-408e-b944-d3d84cb1bad8"
18022366,"3269158e-be05-49ff-98c3-7040e7264fcf","main_engines_total","32.000000","hfo","3d5511b8-bbac-408e-b944-d3d84cb1bad8"
18000172,"bc91f715-4eba-4bbd-a6c4-4bb0942cf6ae","aux_engines_total","1.600000","mgo","430800d8-e5a6-4ba9-8cc1-c3cef1a7b3f0"
18000173,"bc91f715-4eba-4bbd-a6c4-4bb0942cf6ae","boilers_total","0.340000","mgo","23f7f805-b0f5-413e-aa1f-90546da9ce2e"
18000174,"bc91f715-4eba-4bbd-a6c4-4bb0942cf6ae","boilers_total","0.160000","mgo","430800d8-e5a6-4ba9-8cc1-c3cef1a7b3f0"
17992791,"db015540-7152-4704-9107-3aa414affe8b","aux_engines_total","3.000000","mgo","23f7f805-b0f5-413e-aa1f-90546da9ce2e"
17992792,"db015540-7152-4704-9107-3aa414affe8b","aux_engines_total","5.500000","mgo","430800d8-e5a6-4ba9-8cc1-c3cef1a7b3f0"
17992793,"db015540-7152-4704-9107-3aa414affe8b","boilers_total","2.000000","mgo","430800d8-e5a6-4ba9-8cc1-c3cef1a7b3f0"
17986169,"0213a5ea-6bab-499d-bafe-e460af6c5ae1","aux_engines_total","0.500000","mgo","23f7f805-b0f5-413e-aa1f-90546da9ce2e"
17986170,"0213a5ea-6bab-499d-bafe-e460af6c5ae1","main_engines_total","2.000000","mgo","23f7f805-b0f5-413e-aa1f-90546da9ce2e"
17986171,"0213a5ea-6bab-499d-bafe-e460af6c5ae1","boilers_total","0.200000","mgo","23f7f805-b0f5-413e-aa1f-90546da9ce2e"
17986155,"9b874f32-b78b-4ec8-82d9-895e488cf587","aux_engines_total","0.200000","hfo","3d5511b8-bbac-408e-b944-d3d84cb1bad8"
17986156,"9b874f32-b78b-4ec8-82d9-895e488cf587","aux_engines_total","2.010000","mgo","331d3f1e-145e-4ed1-848e-5f115abd20b8"
17986157,"9b874f32-b78b-4ec8-82d9-895e488cf587","aux_engines_total","0.990000","mgo","23f7f805-b0f5-413e-aa1f-90546da9ce2e"
17986158,"9b874f32-b78b-4ec8-82d9-895e488cf587","main_engines_total","2.600000","hfo","3d5511b8-bbac-408e-b944-d3d84cb1bad8"
17986159,"9b874f32-b78b-4ec8-82d9-895e488cf587","main_engines_total","18.000000","mgo","331d3f1e-145e-4ed1-848e-5f115abd20b8"
17986160,"9b874f32-b78b-4ec8-82d9-895e488cf587","boilers_total","0.400000","mgo","23f7f805-b0f5-413e-aa1f-90546da9ce2e"
17986138,"1eee16bb-c482-4893-b2cd-f87ecc18ead5","aux_engines_total","5.200000","hfo","3d5511b8-bbac-408e-b944-d3d84cb1bad8"
17986139,"1eee16bb-c482-4893-b2cd-f87ecc18ead5","main_engines_total","35.500000","hfo","3d5511b8-bbac-408e-b944-d3d84cb1bad8"
17986135,"f0288131-97c1-4bb1-9a01-2b66140cff24","aux_engines_total","3.900000","hfo","3d5511b8-bbac-408e-b944-d3d84cb1bad8"
17986136,"f0288131-97c1-4bb1-9a01-2b66140cff24","main_engines_total","22.250000","hfo","7209d445-519d-4bd0-b7dc-663899dfaf29"
17986137,"f0288131-97c1-4bb1-9a01-2b66140cff24","main_engines_total","10.750000","hfo","3d5511b8-bbac-408e-b944-d3d84cb1bad8"
17986133,"b3620e9f-f393-404f-9061-7c402716d33a","aux_engines_total","4.100000","hfo","7209d445-519d-4bd0-b7dc-663899dfaf29"
17986134,"b3620e9f-f393-404f-9061-7c402716d33a","main_engines_total","35.000000","hfo","7209d445-519d-4bd0-b7dc-663899dfaf29"
17986129,"1c4ed5e7-31ba-4bca-9d6b-dad6426b2ae2","aux_engines_total","4.600000","hfo","7209d445-519d-4bd0-b7dc-663899dfaf29"
17986130,"1c4ed5e7-31ba-4bca-9d6b-dad6426b2ae2","main_engines_total","32.900000","hfo","7209d445-519d-4bd0-b7dc-663899dfaf29"
17986115,"ff1e1108-dbae-45ae-8521-9d34f04a8fcd","aux_engines_total","3.700000","hfo","7209d445-519d-4bd0-b7dc-663899dfaf29"
17986116,"ff1e1108-dbae-45ae-8521-9d34f04a8fcd","main_engines_total","31.300000","hfo","7209d445-519d-4bd0-b7dc-663899dfaf29"
17986087,"7aa426d7-ae00-46f4-9e62-c2afe68af6ce","aux_engines_total","5.300000","hfo","7209d445-519d-4bd0-b7dc-663899dfaf29"
17986088,"7aa426d7-ae00-46f4-9e62-c2afe68af6ce","main_engines_total","35.200000","hfo","7209d445-519d-4bd0-b7dc-663899dfaf29"
17986083,"3fe5be0b-d4ea-42de-b2d5-493a222ce1b5","aux_engines_total","6.700000","hfo","7209d445-519d-4bd0-b7dc-663899dfaf29"
17986084,"3fe5be0b-d4ea-42de-b2d5-493a222ce1b5","main_engines_total","35.100000","hfo","7209d445-519d-4bd0-b7dc-663899dfaf29"
17986081,"f8a04817-c996-4f1e-8daa-f42776474f9e","aux_engines_total","4.400000","hfo","7209d445-519d-4bd0-b7dc-663899dfaf29"
17986082,"f8a04817-c996-4f1e-8daa-f42776474f9e","main_engines_total","35.000000","hfo","7209d445-519d-4bd0-b7dc-663899dfaf29"
17986075,"53755e23-eedc-4379-a1e4-c3735e25fc62","aux_engines_total","5.000000","hfo","7209d445-519d-4bd0-b7dc-663899dfaf29"
17986076,"53755e23-eedc-4379-a1e4-c3735e25fc62","main_engines_total","35.500000","hfo","7209d445-519d-4bd0-b7dc-663899dfaf29"
17986071,"c52faaa1-8b29-49da-8e74-ae112a4a825a","aux_engines_total","4.100000","hfo","7209d445-519d-4bd0-b7dc-663899dfaf29"
17986072,"c52faaa1-8b29-49da-8e74-ae112a4a825a","main_engines_total","37.800000","hfo","7209d445-519d-4bd0-b7dc-663899dfaf29"
17986024,"99ce1e8e-9319-4961-bc40-9fcd29422bda","aux_engines_total","3.200000","hfo","7209d445-519d-4bd0-b7dc-663899dfaf29"
17986025,"99ce1e8e-9319-4961-bc40-9fcd29422bda","aux_engines_total","0.100000","mgo","430800d8-e5a6-4ba9-8cc1-c3cef1a7b3f0"
17986026,"99ce1e8e-9319-4961-bc40-9fcd29422bda","main_engines_total","28.900000","hfo","7209d445-519d-4bd0-b7dc-663899dfaf29"
17986020,"24687d10-bc6f-4f0f-aa9b-0140adae19fe","aux_engines_total","0.400000","hfo","7209d445-519d-4bd0-b7dc-663899dfaf29"
17986021,"24687d10-bc6f-4f0f-aa9b-0140adae19fe","boilers_total","0.100000","hfo","7209d445-519d-4bd0-b7dc-663899dfaf29"
17985883,"de77a334-5f38-42df-91c9-7741ae16c8aa","aux_engines_total","2.000000","lfo","8d0ef3a6-1018-4378-a925-ed45c502bf4b"
17985884,"de77a334-5f38-42df-91c9-7741ae16c8aa","aux_engines_total","0.100000","mgo","430800d8-e5a6-4ba9-8cc1-c3cef1a7b3f0"
17985885,"de77a334-5f38-42df-91c9-7741ae16c8aa","main_engines_total","13.500000","lfo","8d0ef3a6-1018-4378-a925-ed45c502bf4b"
17985697,"c1b8b233-13dc-43fe-9067-8d02d0d49be4","aux_engines_total","3.800000","lfo","8d0ef3a6-1018-4378-a925-ed45c502bf4b"
17985698,"c1b8b233-13dc-43fe-9067-8d02d0d49be4","main_engines_total","33.800000","lfo","8d0ef3a6-1018-4378-a925-ed45c502bf4b"
17985675,"8678cc7b-8c1e-4353-9058-280f573d0879","aux_engines_total","5.100000","lfo","0663420e-bd70-45b2-b2eb-94e22b3c410c"
17985676,"8678cc7b-8c1e-4353-9058-280f573d0879","main_engines_total","33.500000","lfo","0663420e-bd70-45b2-b2eb-94e22b3c410c"
17985605,"4022af32-5318-4649-b06e-173a6108e2ad","aux_engines_total","4.000000","lfo","0663420e-bd70-45b2-b2eb-94e22b3c410c"
17985606,"4022af32-5318-4649-b06e-173a6108e2ad","main_engines_total","34.500000","lfo","0663420e-bd70-45b2-b2eb-94e22b3c410c"
17985589,"b278f0c1-c046-4450-af02-c230d0dd6401","aux_engines_total","7.700000","lfo","0663420e-bd70-45b2-b2eb-94e22b3c410c"
17985590,"b278f0c1-c046-4450-af02-c230d0dd6401","main_engines_total","32.300000","lfo","8d0ef3a6-1018-4378-a925-ed45c502bf4b"
17985568,"5654085b-21de-4baf-8c0e-06e98e8ce52f","aux_engines_total","4.000000","lfo","0663420e-bd70-45b2-b2eb-94e22b3c410c"
