"id","reportid","mass","type","lot_id","type_group"
660764333,"8e3fea8f-a5c0-4054-b102-dea6d45fd211","0.000000","lfo","F436C178-6A22-4A6E-BF9D-C551D547BF6E","vlsfo05"
660764334,"8e3fea8f-a5c0-4054-b102-dea6d45fd211","0.000000","lfo","F44586D3-67E0-4A06-B725-3E0B29E7A061","vlsfo05"
660764335,"8e3fea8f-a5c0-4054-b102-dea6d45fd211","0.000000","lfo","FAD29EFD-9344-4236-8ED6-6BBDBC118A80","vlsfo05"
660764336,"8e3fea8f-a5c0-4054-b102-dea6d45fd211","0.000000","mgo","FEF54AC4-DC6D-4A78-BC9D-A33F0863F1B7","mgo01"
660764502,"938ba222-40b2-4e97-ad5b-8c8327f533bb","0.000000","mgo","00FC37F1-7535-4003-8EA9-D0885759FC36","mgo01"
660764503,"938ba222-40b2-4e97-ad5b-8c8327f533bb","0.000000","lfo","0663420E-BD70-45B2-B2EB-94E22B3C410C","vlsfo05"
660764337,"75d83354-d69a-4eea-93ec-a8475320cd67","0.000000","mgo","00FC37F1-7535-4003-8EA9-D0885759FC36","mgo01"
660764338,"75d83354-d69a-4eea-93ec-a8475320cd67","0.000000","lfo","0663420E-BD70-45B2-B2EB-94E22B3C410C","vlsfo05"
660764339,"75d83354-d69a-4eea-93ec-a8475320cd67","0.000000","lfo","193B8AA6-7265-4241-83C0-A294B4F7E2AC","vlsfo05"
660764340,"75d83354-d69a-4eea-93ec-a8475320cd67","0.000000","mgo","23F7F805-B0F5-413E-AA1F-90546DA9CE2E","mgo01"
660764341,"75d83354-d69a-4eea-93ec-a8475320cd67","0.000000","lfo","30EB96E3-F9C4-44DD-9677-BD5CB9C98989","vlsfo05"
660764342,"75d83354-d69a-4eea-93ec-a8475320cd67","0.000000","mgo","331D3F1E-145E-4ED1-848E-5F115ABD20B8","mgo01"
660764343,"75d83354-d69a-4eea-93ec-a8475320cd67","0.000000","lfo","35AD5FD7-9A47-40FA-B5B2-0D0001F5B6FB","vlsfo05"
660764344,"75d83354-d69a-4eea-93ec-a8475320cd67","49.755000","mgo","39DD51C6-5E84-40A6-A504-0E4D7FB82E1B","mgo01"
660764345,"75d83354-d69a-4eea-93ec-a8475320cd67","0.000000","lfo","3C3C2FA7-E57C-4DD9-B7B0-A326C6D703C3","vlsfo05"
660764346,"75d83354-d69a-4eea-93ec-a8475320cd67","0.000000","hfo","3D5511B8-BBAC-408E-B944-D3D84CB1BAD8","vlsfo05"
660764347,"75d83354-d69a-4eea-93ec-a8475320cd67","0.000000","lfo","3DA09283-C6DE-4B2B-B373-BAE472888882","vlsfo05"
660764348,"75d83354-d69a-4eea-93ec-a8475320cd67","0.000000","hfo","400FCB2B-CD14-4822-963D-AF7D70FA62B2","vlsfo05"
660764349,"75d83354-d69a-4eea-93ec-a8475320cd67","11.485000","mgo","430800D8-E5A6-4BA9-8CC1-C3CEF1A7B3F0","mgo01"
660764350,"75d83354-d69a-4eea-93ec-a8475320cd67","0.000000","lfo","5603A157-CA0A-4816-A9C5-D811EF9B44F5","vlsfo05"
660764351,"75d83354-d69a-4eea-93ec-a8475320cd67","0.000000","lfo","671A75B3-B04A-4F0C-91F1-C9EB0F44CD9C","vlsfo05"
660764352,"75d83354-d69a-4eea-93ec-a8475320cd67","0.000000","lfo","676C3AE6-3197-4FB8-A06E-AE8474CBFC9B","vlsfo05"
660764353,"75d83354-d69a-4eea-93ec-a8475320cd67","166.400000","mgo","6AB2A4BF-6482-4EE5-9D6C-44122E542784","mgo01"
660764354,"75d83354-d69a-4eea-93ec-a8475320cd67","0.000000","lfo","6B7101EA-A440-43F3-8F3F-ACEFFDF367C8","vlsfo05"
660764355,"75d83354-d69a-4eea-93ec-a8475320cd67","0.000000","hfo","6E8C5400-E6CD-4046-BCBE-A4B2A9B4D18A","vlsfo05"
660764356,"75d83354-d69a-4eea-93ec-a8475320cd67","0.000000","hfo","7209D445-519D-4BD0-B7DC-663899DFAF29","vlsfo05"
660764357,"75d83354-d69a-4eea-93ec-a8475320cd67","0.000000","hfo","75E50E9C-5B4F-4AA4-91D3-E609F00C92C2","vlsfo05"
660764358,"75d83354-d69a-4eea-93ec-a8475320cd67","0.000000","mgo","7F9D2ED1-825C-4943-B0F4-3026ED6C6E1D","mgo01"
660764359,"75d83354-d69a-4eea-93ec-a8475320cd67","0.000000","lfo","8187F4E5-9CC7-4370-819E-E248E3218D95","vlsfo05"
660764360,"75d83354-d69a-4eea-93ec-a8475320cd67","82.443000","hfo","85FE2401-400D-48A4-8081-7BEBBD704371","vlsfo05"
660764361,"75d83354-d69a-4eea-93ec-a8475320cd67","0.000000","lfo","86617822-4402-4A35-B2BE-8181C2C5E8E1","vlsfo05"
660764362,"75d83354-d69a-4eea-93ec-a8475320cd67","0.000000","lfo","8D0EF3A6-1018-4378-A925-ED45C502BF4B","vlsfo05"
660764363,"75d83354-d69a-4eea-93ec-a8475320cd67","0.000000","lfo","8E4EE7FC-0C02-4318-B505-A76B82A30BE0","vlsfo05"
660764364,"75d83354-d69a-4eea-93ec-a8475320cd67","0.000000","lfo","905625BC-3F0F-482D-A9B0-253A2A43606B","vlsfo05"
660764365,"75d83354-d69a-4eea-93ec-a8475320cd67","0.000000","hfo","924AC90D-8B5B-40C0-BCB9-C7A7A03BC7CF","vlsfo05"
660764366,"75d83354-d69a-4eea-93ec-a8475320cd67","0.000000","mgo","930F3E08-623B-4FF4-B298-E0ECFD49ABEB","mgo01"
660764367,"75d83354-d69a-4eea-93ec-a8475320cd67","0.000000","mgo","99778311-0C82-4FA4-B91E-BB536A3B4A8B","mgo01"
660764368,"75d83354-d69a-4eea-93ec-a8475320cd67","1428.557000","lfo","9D73F9B7-A2A4-468C-86B1-A716D4FF2396","vlsfo05"
660764369,"75d83354-d69a-4eea-93ec-a8475320cd67","0.000000","mgo","A1578B91-DC43-4CBC-9ECC-CE78DE463D98","mgo01"
660764370,"75d83354-d69a-4eea-93ec-a8475320cd67","0.000000","hfo","AB4CD675-85F6-4C28-9001-2ACAB630526C","vlsfo05"
660764371,"75d83354-d69a-4eea-93ec-a8475320cd67","40.060000","mgo","B4C37B85-971B-477A-B734-6F801B720AF0","mgo01"
660764372,"75d83354-d69a-4eea-93ec-a8475320cd67","0.000000","mdo","BF9A3025-5C26-4CFB-9C04-F105737B9E35","mgo01"
660764373,"75d83354-d69a-4eea-93ec-a8475320cd67","0.000000","lfo","C27AEF1D-4CB3-4873-85AE-C691B9A8287F","vlsfo05"
660764374,"75d83354-d69a-4eea-93ec-a8475320cd67","0.000000","lfo","C4B3F469-5E30-4FBC-A8A7-81BE36D95FA2","vlsfo05"
660764375,"75d83354-d69a-4eea-93ec-a8475320cd67","0.000000","lfo","C6723EEE-CACB-4FBA-9FA1-4E064559695A","vlsfo05"
660764376,"75d83354-d69a-4eea-93ec-a8475320cd67","0.000000","mgo","E1133E57-7154-46B5-B75D-1A3FEF92867C","mgo01"
660764377,"75d83354-d69a-4eea-93ec-a8475320cd67","0.000000","mgo","EBAB34DB-DEF2-4551-97C4-F0795A3FA607","mgo01"
660764378,"75d83354-d69a-4eea-93ec-a8475320cd67","0.000000","mgo","ED742EBE-F93F-47C4-BD24-19BD50573330","mgo01"
660764379,"75d83354-d69a-4eea-93ec-a8475320cd67","0.000000","mgo","F216094D-74C5-436E-A9BA-A9838D5C50AE","mgo01"
660764380,"75d83354-d69a-4eea-93ec-a8475320cd67","0.000000","lfo","F36B4716-462F-431A-AA2D-7509F4C24D55","vlsfo05"
660764381,"75d83354-d69a-4eea-93ec-a8475320cd67","0.000000","lfo","F436C178-6A22-4A6E-BF9D-C551D547BF6E","vlsfo05"
660764382,"75d83354-d69a-4eea-93ec-a8475320cd67","0.000000","lfo","F44586D3-67E0-4A06-B725-3E0B29E7A061","vlsfo05"
660764383,"75d83354-d69a-4eea-93ec-a8475320cd67","0.000000","lfo","FAD29EFD-9344-4236-8ED6-6BBDBC118A80","vlsfo05"
660764384,"75d83354-d69a-4eea-93ec-a8475320cd67","0.000000","mgo","FEF54AC4-DC6D-4A78-BC9D-A33F0863F1B7","mgo01"
660764385,"d6891a7a-eb05-4fe7-b408-bb9243d55902","0.000000","mgo","00FC37F1-7535-4003-8EA9-D0885759FC36","mgo01"
660764386,"d6891a7a-eb05-4fe7-b408-bb9243d55902","0.000000","lfo","0663420E-BD70-45B2-B2EB-94E22B3C410C","vlsfo05"
660764387,"d6891a7a-eb05-4fe7-b408-bb9243d55902","0.000000","lfo","193B8AA6-7265-4241-83C0-A294B4F7E2AC","vlsfo05"
660764388,"d6891a7a-eb05-4fe7-b408-bb9243d55902","0.000000","mgo","23F7F805-B0F5-413E-AA1F-90546DA9CE2E","mgo01"
660764389,"d6891a7a-eb05-4fe7-b408-bb9243d55902","0.000000","lfo","30EB96E3-F9C4-44DD-9677-BD5CB9C98989","vlsfo05"
660764390,"d6891a7a-eb05-4fe7-b408-bb9243d55902","0.000000","mgo","331D3F1E-145E-4ED1-848E-5F115ABD20B8","mgo01"
660764391,"d6891a7a-eb05-4fe7-b408-bb9243d55902","0.000000","lfo","35AD5FD7-9A47-40FA-B5B2-0D0001F5B6FB","vlsfo05"
660764392,"d6891a7a-eb05-4fe7-b408-bb9243d55902","49.755000","mgo","39DD51C6-5E84-40A6-A504-0E4D7FB82E1B","mgo01"
660764393,"d6891a7a-eb05-4fe7-b408-bb9243d55902","0.000000","lfo","3C3C2FA7-E57C-4DD9-B7B0-A326C6D703C3","vlsfo05"
660764394,"d6891a7a-eb05-4fe7-b408-bb9243d55902","0.000000","hfo","3D5511B8-BBAC-408E-B944-D3D84CB1BAD8","vlsfo05"
660764395,"d6891a7a-eb05-4fe7-b408-bb9243d55902","0.000000","lfo","3DA09283-C6DE-4B2B-B373-BAE472888882","vlsfo05"
660764396,"d6891a7a-eb05-4fe7-b408-bb9243d55902","0.000000","hfo","400FCB2B-CD14-4822-963D-AF7D70FA62B2","vlsfo05"
660764397,"d6891a7a-eb05-4fe7-b408-bb9243d55902","11.485000","mgo","430800D8-E5A6-4BA9-8CC1-C3CEF1A7B3F0","mgo01"
660764398,"d6891a7a-eb05-4fe7-b408-bb9243d55902","0.000000","lfo","5603A157-CA0A-4816-A9C5-D811EF9B44F5","vlsfo05"
660764399,"d6891a7a-eb05-4fe7-b408-bb9243d55902","0.000000","lfo","671A75B3-B04A-4F0C-91F1-C9EB0F44CD9C","vlsfo05"
660764400,"d6891a7a-eb05-4fe7-b408-bb9243d55902","0.000000","lfo","676C3AE6-3197-4FB8-A06E-AE8474CBFC9B","vlsfo05"
660764401,"d6891a7a-eb05-4fe7-b408-bb9243d55902","166.400000","mgo","6AB2A4BF-6482-4EE5-9D6C-44122E542784","mgo01"
660764402,"d6891a7a-eb05-4fe7-b408-bb9243d55902","0.000000","lfo","6B7101EA-A440-43F3-8F3F-ACEFFDF367C8","vlsfo05"
660764403,"d6891a7a-eb05-4fe7-b408-bb9243d55902","0.000000","hfo","6E8C5400-E6CD-4046-BCBE-A4B2A9B4D18A","vlsfo05"
660764404,"d6891a7a-eb05-4fe7-b408-bb9243d55902","0.000000","hfo","7209D445-519D-4BD0-B7DC-663899DFAF29","vlsfo05"
660764405,"d6891a7a-eb05-4fe7-b408-bb9243d55902","0.000000","hfo","75E50E9C-5B4F-4AA4-91D3-E609F00C92C2","vlsfo05"
660764406,"d6891a7a-eb05-4fe7-b408-bb9243d55902","0.000000","mgo","7F9D2ED1-825C-4943-B0F4-3026ED6C6E1D","mgo01"
660764407,"d6891a7a-eb05-4fe7-b408-bb9243d55902","0.000000","lfo","8187F4E5-9CC7-4370-819E-E248E3218D95","vlsfo05"
660764408,"d6891a7a-eb05-4fe7-b408-bb9243d55902","79.043000","hfo","85FE2401-400D-48A4-8081-7BEBBD704371","vlsfo05"
660764409,"d6891a7a-eb05-4fe7-b408-bb9243d55902","0.000000","lfo","86617822-4402-4A35-B2BE-8181C2C5E8E1","vlsfo05"
660764410,"d6891a7a-eb05-4fe7-b408-bb9243d55902","0.000000","lfo","8D0EF3A6-1018-4378-A925-ED45C502BF4B","vlsfo05"
660764411,"d6891a7a-eb05-4fe7-b408-bb9243d55902","0.000000","lfo","8E4EE7FC-0C02-4318-B505-A76B82A30BE0","vlsfo05"
660764412,"d6891a7a-eb05-4fe7-b408-bb9243d55902","0.000000","lfo","905625BC-3F0F-482D-A9B0-253A2A43606B","vlsfo05"
660764413,"d6891a7a-eb05-4fe7-b408-bb9243d55902","0.000000","hfo","924AC90D-8B5B-40C0-BCB9-C7A7A03BC7CF","vlsfo05"
660764414,"d6891a7a-eb05-4fe7-b408-bb9243d55902","0.000000","mgo","930F3E08-623B-4FF4-B298-E0ECFD49ABEB","mgo01"
660764415,"d6891a7a-eb05-4fe7-b408-bb9243d55902","0.000000","mgo","99778311-0C82-4FA4-B91E-BB536A3B4A8B","mgo01"
660764416,"d6891a7a-eb05-4fe7-b408-bb9243d55902","1428.557000","lfo","9D73F9B7-A2A4-468C-86B1-A716D4FF2396","vlsfo05"
660764417,"d6891a7a-eb05-4fe7-b408-bb9243d55902","0.000000","mgo","A1578B91-DC43-4CBC-9ECC-CE78DE463D98","mgo01"
660764418,"d6891a7a-eb05-4fe7-b408-bb9243d55902","0.000000","hfo","AB4CD675-85F6-4C28-9001-2ACAB630526C","vlsfo05"
660764419,"d6891a7a-eb05-4fe7-b408-bb9243d55902","40.060000","mgo","B4C37B85-971B-477A-B734-6F801B720AF0","mgo01"
660764420,"d6891a7a-eb05-4fe7-b408-bb9243d55902","0.000000","mdo","BF9A3025-5C26-4CFB-9C04-F105737B9E35","mgo01"
660764421,"d6891a7a-eb05-4fe7-b408-bb9243d55902","0.000000","lfo","C27AEF1D-4CB3-4873-85AE-C691B9A8287F","vlsfo05"
660764422,"d6891a7a-eb05-4fe7-b408-bb9243d55902","0.000000","lfo","C4B3F469-5E30-4FBC-A8A7-81BE36D95FA2","vlsfo05"
660764423,"d6891a7a-eb05-4fe7-b408-bb9243d55902","0.000000","lfo","C6723EEE-CACB-4FBA-9FA1-4E064559695A","vlsfo05"
660764424,"d6891a7a-eb05-4fe7-b408-bb9243d55902","0.000000","mgo","E1133E57-7154-46B5-B75D-1A3FEF92867C","mgo01"
660764425,"d6891a7a-eb05-4fe7-b408-bb9243d55902","0.000000","mgo","EBAB34DB-DEF2-4551-97C4-F0795A3FA607","mgo01"
660764426,"d6891a7a-eb05-4fe7-b408-bb9243d55902","0.000000","mgo","ED742EBE-F93F-47C4-BD24-19BD50573330","mgo01"
660764427,"d6891a7a-eb05-4fe7-b408-bb9243d55902","0.000000","mgo","F216094D-74C5-436E-A9BA-A9838D5C50AE","mgo01"
660764428,"d6891a7a-eb05-4fe7-b408-bb9243d55902","0.000000","lfo","F36B4716-462F-431A-AA2D-7509F4C24D55","vlsfo05"
660764429,"d6891a7a-eb05-4fe7-b408-bb9243d55902","0.000000","lfo","F436C178-6A22-4A6E-BF9D-C551D547BF6E","vlsfo05"
660764430,"d6891a7a-eb05-4fe7-b408-bb9243d55902","0.000000","lfo","F44586D3-67E0-4A06-B725-3E0B29E7A061","vlsfo05"
660764431,"d6891a7a-eb05-4fe7-b408-bb9243d55902","0.000000","lfo","FAD29EFD-9344-4236-8ED6-6BBDBC118A80","vlsfo05"
660764432,"d6891a7a-eb05-4fe7-b408-bb9243d55902","0.000000","mgo","FEF54AC4-DC6D-4A78-BC9D-A33F0863F1B7","mgo01"
660764504,"938ba222-40b2-4e97-ad5b-8c8327f533bb","0.000000","lfo","193B8AA6-7265-4241-83C0-A294B4F7E2AC","vlsfo05"
660764505,"938ba222-40b2-4e97-ad5b-8c8327f533bb","12.140000","mgo","23F7F805-B0F5-413E-AA1F-90546DA9CE2E","mgo01"
660764506,"938ba222-40b2-4e97-ad5b-8c8327f533bb","0.000000","lfo","30EB96E3-F9C4-44DD-9677-BD5CB9C98989","vlsfo05"
660764507,"938ba222-40b2-4e97-ad5b-8c8327f533bb","0.000000","mgo","331D3F1E-145E-4ED1-848E-5F115ABD20B8","mgo01"
660764508,"938ba222-40b2-4e97-ad5b-8c8327f533bb","0.000000","lfo","35AD5FD7-9A47-40FA-B5B2-0D0001F5B6FB","vlsfo05"
660764509,"938ba222-40b2-4e97-ad5b-8c8327f533bb","0.000000","lfo","3C3C2FA7-E57C-4DD9-B7B0-A326C6D703C3","vlsfo05"
660764510,"938ba222-40b2-4e97-ad5b-8c8327f533bb","572.000000","hfo","3D5511B8-BBAC-408E-B944-D3D84CB1BAD8","vlsfo05"
660764511,"938ba222-40b2-4e97-ad5b-8c8327f533bb","0.000000","lfo","3DA09283-C6DE-4B2B-B373-BAE472888882","vlsfo05"
660764512,"938ba222-40b2-4e97-ad5b-8c8327f533bb","0.000000","hfo","400FCB2B-CD14-4822-963D-AF7D70FA62B2","vlsfo05"
660764513,"938ba222-40b2-4e97-ad5b-8c8327f533bb","75.000000","mgo","430800D8-E5A6-4BA9-8CC1-C3CEF1A7B3F0","mgo01"
660764514,"938ba222-40b2-4e97-ad5b-8c8327f533bb","0.000000","lfo","5603A157-CA0A-4816-A9C5-D811EF9B44F5","vlsfo05"
660764515,"938ba222-40b2-4e97-ad5b-8c8327f533bb","0.000000","lfo","671A75B3-B04A-4F0C-91F1-C9EB0F44CD9C","vlsfo05"
660764516,"938ba222-40b2-4e97-ad5b-8c8327f533bb","0.000000","lfo","676C3AE6-3197-4FB8-A06E-AE8474CBFC9B","vlsfo05"
660764517,"938ba222-40b2-4e97-ad5b-8c8327f533bb","166.900000","mgo","6AB2A4BF-6482-4EE5-9D6C-44122E542784","mgo01"
660764518,"938ba222-40b2-4e97-ad5b-8c8327f533bb","0.000000","lfo","6B7101EA-A440-43F3-8F3F-ACEFFDF367C8","vlsfo05"
660764519,"938ba222-40b2-4e97-ad5b-8c8327f533bb","0.000000","hfo","6E8C5400-E6CD-4046-BCBE-A4B2A9B4D18A","vlsfo05"
660764520,"938ba222-40b2-4e97-ad5b-8c8327f533bb","0.000000","hfo","7209D445-519D-4BD0-B7DC-663899DFAF29","vlsfo05"
660764521,"938ba222-40b2-4e97-ad5b-8c8327f533bb","0.000000","hfo","75E50E9C-5B4F-4AA4-91D3-E609F00C92C2","vlsfo05"
660764522,"938ba222-40b2-4e97-ad5b-8c8327f533bb","0.000000","mgo","7F9D2ED1-825C-4943-B0F4-3026ED6C6E1D","mgo01"
660764523,"938ba222-40b2-4e97-ad5b-8c8327f533bb","0.000000","lfo","8187F4E5-9CC7-4370-819E-E248E3218D95","vlsfo05"
660764524,"938ba222-40b2-4e97-ad5b-8c8327f533bb","1250.370000","hfo","85FE2401-400D-48A4-8081-7BEBBD704371","vlsfo05"
660764525,"938ba222-40b2-4e97-ad5b-8c8327f533bb","0.000000","lfo","86617822-4402-4A35-B2BE-8181C2C5E8E1","vlsfo05"
660764526,"938ba222-40b2-4e97-ad5b-8c8327f533bb","0.000000","lfo","8D0EF3A6-1018-4378-A925-ED45C502BF4B","vlsfo05"
660764527,"938ba222-40b2-4e97-ad5b-8c8327f533bb","0.000000","lfo","8E4EE7FC-0C02-4318-B505-A76B82A30BE0","vlsfo05"
660764528,"938ba222-40b2-4e97-ad5b-8c8327f533bb","0.000000","lfo","905625BC-3F0F-482D-A9B0-253A2A43606B","vlsfo05"
660764529,"938ba222-40b2-4e97-ad5b-8c8327f533bb","0.000000","hfo","924AC90D-8B5B-40C0-BCB9-C7A7A03BC7CF","vlsfo05"
660764530,"938ba222-40b2-4e97-ad5b-8c8327f533bb","0.000000","mgo","930F3E08-623B-4FF4-B298-E0ECFD49ABEB","mgo01"
660764531,"938ba222-40b2-4e97-ad5b-8c8327f533bb","0.000000","mgo","99778311-0C82-4FA4-B91E-BB536A3B4A8B","mgo01"
660764532,"938ba222-40b2-4e97-ad5b-8c8327f533bb","0.000000","mgo","A1578B91-DC43-4CBC-9ECC-CE78DE463D98","mgo01"
660764533,"938ba222-40b2-4e97-ad5b-8c8327f533bb","0.000000","hfo","AB4CD675-85F6-4C28-9001-2ACAB630526C","vlsfo05"
660764534,"938ba222-40b2-4e97-ad5b-8c8327f533bb","40.060000","mgo","B4C37B85-971B-477A-B734-6F801B720AF0","mgo01"
660764535,"938ba222-40b2-4e97-ad5b-8c8327f533bb","0.000000","mdo","BF9A3025-5C26-4CFB-9C04-F105737B9E35","mgo01"
660764536,"938ba222-40b2-4e97-ad5b-8c8327f533bb","0.000000","lfo","C27AEF1D-4CB3-4873-85AE-C691B9A8287F","vlsfo05"
660764537,"938ba222-40b2-4e97-ad5b-8c8327f533bb","0.000000","lfo","C4B3F469-5E30-4FBC-A8A7-81BE36D95FA2","vlsfo05"
660764538,"938ba222-40b2-4e97-ad5b-8c8327f533bb","0.000000","lfo","C6723EEE-CACB-4FBA-9FA1-4E064559695A","vlsfo05"
660764539,"938ba222-40b2-4e97-ad5b-8c8327f533bb","0.000000","mgo","E1133E57-7154-46B5-B75D-1A3FEF92867C","mgo01"
660764540,"938ba222-40b2-4e97-ad5b-8c8327f533bb","0.000000","mgo","EBAB34DB-DEF2-4551-97C4-F0795A3FA607","mgo01"
660764541,"938ba222-40b2-4e97-ad5b-8c8327f533bb","0.000000","mgo","ED742EBE-F93F-47C4-BD24-19BD50573330","mgo01"
660764542,"938ba222-40b2-4e97-ad5b-8c8327f533bb","0.000000","mgo","F216094D-74C5-436E-A9BA-A9838D5C50AE","mgo01"
660764543,"938ba222-40b2-4e97-ad5b-8c8327f533bb","0.000000","lfo","F36B4716-462F-431A-AA2D-7509F4C24D55","vlsfo05"
660764544,"938ba222-40b2-4e97-ad5b-8c8327f533bb","0.000000","lfo","F436C178-6A22-4A6E-BF9D-C551D547BF6E","vlsfo05"
660764545,"938ba222-40b2-4e97-ad5b-8c8327f533bb","0.000000","lfo","F44586D3-67E0-4A06-B725-3E0B29E7A061","vlsfo05"
660764546,"938ba222-40b2-4e97-ad5b-8c8327f533bb","0.000000","lfo","FAD29EFD-9344-4236-8ED6-6BBDBC118A80","vlsfo05"
660764547,"938ba222-40b2-4e97-ad5b-8c8327f533bb","0.000000","mgo","FEF54AC4-DC6D-4A78-BC9D-A33F0863F1B7","mgo01"
660764665,"194ceac2-90a7-4b2e-9766-489ace46d47b","0.000000","mgo","00FC37F1-7535-4003-8EA9-D0885759FC36","mgo01"
660764666,"194ceac2-90a7-4b2e-9766-489ace46d47b","0.000000","lfo","0663420E-BD70-45B2-B2EB-94E22B3C410C","vlsfo05"
660764667,"194ceac2-90a7-4b2e-9766-489ace46d47b","0.000000","lfo","193B8AA6-7265-4241-83C0-A294B4F7E2AC","vlsfo05"
660764668,"194ceac2-90a7-4b2e-9766-489ace46d47b","3.340000","mgo","23F7F805-B0F5-413E-AA1F-90546DA9CE2E","mgo01"
660764669,"194ceac2-90a7-4b2e-9766-489ace46d47b","0.000000","lfo","30EB96E3-F9C4-44DD-9677-BD5CB9C98989","vlsfo05"
660764670,"194ceac2-90a7-4b2e-9766-489ace46d47b","0.000000","mgo","331D3F1E-145E-4ED1-848E-5F115ABD20B8","mgo01"
660764671,"194ceac2-90a7-4b2e-9766-489ace46d47b","0.000000","lfo","35AD5FD7-9A47-40FA-B5B2-0D0001F5B6FB","vlsfo05"
660764672,"194ceac2-90a7-4b2e-9766-489ace46d47b","0.000000","lfo","3C3C2FA7-E57C-4DD9-B7B0-A326C6D703C3","vlsfo05"
660764673,"194ceac2-90a7-4b2e-9766-489ace46d47b","572.000000","hfo","3D5511B8-BBAC-408E-B944-D3D84CB1BAD8","vlsfo05"
660764674,"194ceac2-90a7-4b2e-9766-489ace46d47b","0.000000","lfo","3DA09283-C6DE-4B2B-B373-BAE472888882","vlsfo05"
660764675,"194ceac2-90a7-4b2e-9766-489ace46d47b","0.000000","hfo","400FCB2B-CD14-4822-963D-AF7D70FA62B2","vlsfo05"
660764676,"194ceac2-90a7-4b2e-9766-489ace46d47b","75.000000","mgo","430800D8-E5A6-4BA9-8CC1-C3CEF1A7B3F0","mgo01"
660764677,"194ceac2-90a7-4b2e-9766-489ace46d47b","0.000000","lfo","5603A157-CA0A-4816-A9C5-D811EF9B44F5","vlsfo05"
660764678,"194ceac2-90a7-4b2e-9766-489ace46d47b","0.000000","lfo","671A75B3-B04A-4F0C-91F1-C9EB0F44CD9C","vlsfo05"
660764679,"194ceac2-90a7-4b2e-9766-489ace46d47b","0.000000","lfo","676C3AE6-3197-4FB8-A06E-AE8474CBFC9B","vlsfo05"
660764680,"194ceac2-90a7-4b2e-9766-489ace46d47b","166.900000","mgo","6AB2A4BF-6482-4EE5-9D6C-44122E542784","mgo01"
660764681,"194ceac2-90a7-4b2e-9766-489ace46d47b","0.000000","lfo","6B7101EA-A440-43F3-8F3F-ACEFFDF367C8","vlsfo05"
660764682,"194ceac2-90a7-4b2e-9766-489ace46d47b","0.000000","hfo","6E8C5400-E6CD-4046-BCBE-A4B2A9B4D18A","vlsfo05"
660764683,"194ceac2-90a7-4b2e-9766-489ace46d47b","0.000000","hfo","7209D445-519D-4BD0-B7DC-663899DFAF29","vlsfo05"
660764684,"194ceac2-90a7-4b2e-9766-489ace46d47b","0.000000","hfo","75E50E9C-5B4F-4AA4-91D3-E609F00C92C2","vlsfo05"
660764685,"194ceac2-90a7-4b2e-9766-489ace46d47b","0.000000","mgo","7F9D2ED1-825C-4943-B0F4-3026ED6C6E1D","mgo01"
660764686,"194ceac2-90a7-4b2e-9766-489ace46d47b","0.000000","lfo","8187F4E5-9CC7-4370-819E-E248E3218D95","vlsfo05"
660764687,"194ceac2-90a7-4b2e-9766-489ace46d47b","1250.370000","hfo","85FE2401-400D-48A4-8081-7BEBBD704371","vlsfo05"
660764688,"194ceac2-90a7-4b2e-9766-489ace46d47b","0.000000","lfo","86617822-4402-4A35-B2BE-8181C2C5E8E1","vlsfo05"
660764689,"194ceac2-90a7-4b2e-9766-489ace46d47b","0.000000","lfo","8D0EF3A6-1018-4378-A925-ED45C502BF4B","vlsfo05"
660764690,"194ceac2-90a7-4b2e-9766-489ace46d47b","0.000000","lfo","8E4EE7FC-0C02-4318-B505-A76B82A30BE0","vlsfo05"
660764691,"194ceac2-90a7-4b2e-9766-489ace46d47b","0.000000","lfo","905625BC-3F0F-482D-A9B0-253A2A43606B","vlsfo05"
660764692,"194ceac2-90a7-4b2e-9766-489ace46d47b","0.000000","hfo","924AC90D-8B5B-40C0-BCB9-C7A7A03BC7CF","vlsfo05"
660764693,"194ceac2-90a7-4b2e-9766-489ace46d47b","0.000000","mgo","930F3E08-623B-4FF4-B298-E0ECFD49ABEB","mgo01"
660764694,"194ceac2-90a7-4b2e-9766-489ace46d47b","0.000000","mgo","99778311-0C82-4FA4-B91E-BB536A3B4A8B","mgo01"
660764695,"194ceac2-90a7-4b2e-9766-489ace46d47b","0.000000","mgo","A1578B91-DC43-4CBC-9ECC-CE78DE463D98","mgo01"
660764696,"194ceac2-90a7-4b2e-9766-489ace46d47b","0.000000","hfo","AB4CD675-85F6-4C28-9001-2ACAB630526C","vlsfo05"
660764697,"194ceac2-90a7-4b2e-9766-489ace46d47b","40.060000","mgo","B4C37B85-971B-477A-B734-6F801B720AF0","mgo01"
660764698,"194ceac2-90a7-4b2e-9766-489ace46d47b","0.000000","mdo","BF9A3025-5C26-4CFB-9C04-F105737B9E35","mgo01"
660764699,"194ceac2-90a7-4b2e-9766-489ace46d47b","0.000000","lfo","C27AEF1D-4CB3-4873-85AE-C691B9A8287F","vlsfo05"
660764700,"194ceac2-90a7-4b2e-9766-489ace46d47b","0.000000","lfo","C4B3F469-5E30-4FBC-A8A7-81BE36D95FA2","vlsfo05"
660764701,"194ceac2-90a7-4b2e-9766-489ace46d47b","0.000000","lfo","C6723EEE-CACB-4FBA-9FA1-4E064559695A","vlsfo05"
