meta_type,voyage_phase,local,utc,user_delay,corrections_sent,app_version_used,platform,duration_since_last,position,voyage_number,port_departure,port_arrival,true_heading,reported_sog,reported_stw,distance_over_ground_since_last_report,distance_through_water_since_last_report,distance_to_go,slip_nominal,slip_apparent,propellers_1_avg_rpm,sog,stw,wind_speed,wind_direction,wave_height,swell_height,swell_direction,current_speed,current_direction,dry_bulb_temperature,wet_bulb_temperature,barometric_pressure,sea_water_temperature,sea_water_specific_gravity,speed_wind_true,height_wave,current,current_longitudinal,main_engines_1_operating_hours,main_engines_1_steamtime_hours,main_engines_1_avg_power,main_engines_1_cylinder_consumption,main_engines_1_circulating_consumption,main_engines_sulphur_content_avg,main_engines_total_mass_hfo,main_engines_total_mass_lfo,main_engines_total_mass_mgo,main_engines_total_operating_hours,aux_engines_1_operating_hours,aux_engines_1_avg_power,aux_engines_1_circulating_consumption,aux_engines_2_operating_hours,aux_engines_2_avg_power,aux_engines_2_circulating_consumption,aux_engines_3_operating_hours,aux_engines_3_avg_power,aux_engines_3_circulating_consumption,aux_engines_total_operating_hours,aux_engines_total_mass_hfo,aux_engines_total_mass_lfo,aux_engines_total_mass_mgo,aux_engine_sulphur_content_avg,cargo_cooling_operating_hours_ae,cargo_cooling_fuel_consumption_ae,boilers_1_operating_hours,boilers_total_operating_hours,boilers_total_mass_hfo,boilers_total_mass_lfo,boilers_total_mass_mgo,boiler_sulphur_content_avg,gas_combustion_units_1_operating_hours,gas_combustion_units_1_mass_mgo,compressors_1_operating_hours,compressors_1_avg_power,compressors_1_mass_lfo,compressors_1_mass_mgo,compressors_2_operating_hours,compressors_2_avg_power,compressors_3_operating_hours,compressors_3_avg_power,unknown_1_operating_hours,unknown_1_mass_mgo,unknown_1_mass_lfo,unknown_1_mass_hfo,re_liquefaction_plant_1_operating_hours,re_liquefaction_plant_2_operating_hours,re_liquefaction_plant_3_operating_hours,re_liquefaction_plant_total_quantity,liquid_fresh_water_remaining,liquid_fresh_water_consumed,liquid_fresh_water_produced,liquid_fresh_water_operating_hours,fuel_rob_mass_hfo,fuel_rob_mass_lfo,fuel_rob_mass_mdo,fuel_rob_mass_mgo,me_cylinder_oil_rob,me_circulating_oil_rob,ae_circulating_oil_rob,draft_aft,draft_fore,trim,cargo_dwt,transverse_metacentric_height,cargo_total_mass,cargo_volume,bunkering_1_fuel_type,bunkering_1_bdn_number,bunkering_1_mass_change_bdn,bunkering_1_mass_change,bunkering_1_grade,bunkering_1_density,bunkering_1_viscosity,bunkering_1_sulphur,bunkering_1_calorific_value,bunkering_2_fuel_type,bunkering_2_bdn_number,bunkering_2_mass_change_bdn,bunkering_2_mass_change,bunkering_2_grade,bunkering_2_density,bunkering_2_viscosity,bunkering_2_sulphur,bunkering_2_calorific_value,bunkering_3_fuel_type,bunkering_3_bdn_number,bunkering_3_mass_change_bdn,bunkering_3_mass_change,bunkering_3_grade,bunkering_3_density,bunkering_3_viscosity,bunkering_3_sulphur,leg_type,leg_purpose,leg_number,instructions,eta_pilot,rta_pilot,vessel_status,performance_data_status,comment,leggingProblems,actions
"report_position_in_port","In port","2023-09-01 12:00 +08:00","2023-09-01 04:00","null","2","2.5.773","Desktop","20:00","32° 00.00' N 120° 27.00' E","46","CNQZH","CNZJG","","0","","0","","","","","0","0.41952","0.4017946","","","","","","","","","","","","","6.187932","null","null","null","00:00","00:00","0","","","","","","","00:00","00:00","0","","20:00","850","","17:00","850","","37:00","","","7.1","","","","17:00","17:00","","","1.4","","","","00:00","","","","","","","","00:00","","","","00:00","00:00","00:00","0","-164","","","","550.331","66.895","0","186.20000000000002","68437","37894.8","10074.4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ocean","cargo","1","||","","","Port","berth","vessel in port","",""
"report_position: sea_passage_end","At sea","2023-12-12 04:36 +08:00","2023-12-11 20:36","null","4","2.5.773","Desktop","16:36","29° 29.40' N 123° 10.60' E","V01","USHOU","CNNBO","300","13.373493975903614","14.999999999999998","222","249","49","15.267886840890116","4.962629835052427","81.6","13.52511","13.71282","28","315","2","2","45","1.6","225","13","12","1021","13","1.025","20.59898","2.223767","-0.1360227","-0.1520073","16:36","16:36","7347","140","","","","21.5","","16:36","00:00","0","","16:36","850","","09:00","850","","25:36","","4","0.1","","24:00","1.57","00:00","00:00","","","","","","","00:00","","","","","","","","00:00","","","","08:00","08:00","08:00","0","52","","","","1386.805","29.2","0","325.59999999999997","50360","33090.8","7326.61","11.85","11.45","0.4","51472","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ocean","cargo","1","sog|16|charterparty","2023-12-12 08:00 +08:00","","Sailing (no stop since last report)","sea","","",""
"event: drifting_begin","Maneuvering","2023-12-12 11:42 +08:00","2023-12-12 03:42","null","3","2.5.773","Desktop","","","","","","","","","","","","","","","null","null","","","","","","","","","","","","","null","null","null","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","||","","","","","","",""
"report_position","Drifting","2023-12-12 12:00 +08:00","2023-12-12 04:00","null","7","2.5.773","Desktop","07:24","29° 49.10' N 123° 09.80' E","V01","USHOU","CNNBO","329","9.594594594594595","12.297297297297296","71","91","52","-2.821383340362327","-31.785153295393968","59.5","9.529373","9.370511","26","0","2","2","45","3","180","12","10","1024","12","1.025","24.71542","2.975004","0.0951738","0.0422212","07:24","06:00","5241","40","490.8","","6.3","","","07:24","06:00","850","","03:00","850","","05:00","850","","14:00","2.005","","","","09:00","0.73","04:00","04:00","0.1","","","","","","00:00","","","","","","","","00:00","","","","05:00","00:00","04:00","0","52","","","","1378.4","29.2","0","325.59999999999997","50320","32600","7326.61","11.85","11.45","0.4","51472","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ocean","cargo","1","sog|16|charterparty","2023-12-12 08:00 +08:00","","Sailing (no stop since last report)","river","","",""
"event: drifting_end","Drifting","2023-12-13 04:06 +08:00","2023-12-12 20:06","null","4","2.5.773","Desktop","","","","","","","","","","","","","","","null","null","","","","","","","","","","","","","null","null","null","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","||","","","","","","",""
"report_position","Maneuvering","2023-12-13 12:00 +08:00","2023-12-13 04:00","null","5","2.5.773","Desktop","24:00","29° 56.10' N 122° 00.40' E","V01","USHOU","CNNBO","289","4.583333333333333","5","110","120","0.5","-93.43660648538989","-111.02175252951625","29.4","5.710939","5.299289","20","315","1.5","1","90","0.1","0","24","20","1025","","1.016","13.80361","2.179455","0.3421037","0.1491093","10:00","10:00","2884","50","","","8.5","","","10:00","13:00","850","","00:00","0","","24:00","850","","37:00","5.9","","","","26:00","1.84","12:00","12:00","1.6","","","","","","00:00","","","","","","","","00:00","","","","13:00","00:00","13:00","0","52","","","","1362.4","29.2","0","325.59999999999997","50270","32600","7326.61","11.9","11.6","0.3","51235","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ocean","cargo","1","sog|16|charterparty","2023-12-13 10:00 +08:00","","Sailing (no stop since last report)","river","","",""
"report_arrival: arrival","Maneuvering","2023-12-13 14:12 +08:00","2023-12-13 06:12","null","6","2.5.773","Desktop","02:12","29° 56.80' N 121° 58.40' E","V01","USHOU","CNNBO","","0.22727272727272727","0.22727272727272727","0.5","0.5","","61.41766464945412","61.41766464945412","6.7","0.9639648","1.992271","","","","","","","","","","","","1.016","9.000675","null","-0.2634793","-0.2838121","01:00","01:00","367","10","","","0.4","","","01:00","02:12","850","","01:00","850","","02:12","850","","05:24","0.6","","","","02:00","0.13","01:00","01:00","0.1","","","","","","00:00","","","","","","","","00:00","","","","00:00","00:00","02:00","0","52","","","","1361.3","29.2","0","325.59999999999997","50260","32600","7326.61","11.9","11.6","0.3","51235","3.2","47317.211","81843","","","","","","","","","","","","","","","","","","","","","","","","","","","ocean","cargo","1","sog|16|charterparty","","","Port","river","","",""
"report_departure: departure","In port","2023-12-14 11:48 +08:00","2023-12-14 03:48","null","4","2.5.773","Desktop","21:36","29° 56.80' N 121° 58.40' E","V01","CNNBO","CNZJG","","0","","0","","212","","","","0.0832634","0.1085655","","","","","","","","","","","","1.016","9.314795","null","null","null","00:00","00:00","0","","","","","","","00:00","21:36","850","50","00:00","0","","18:00","850","50","39:36","5.9","","","","00:00","","16:00","16:00","1.6","","","","","","00:00","","","","","","","","00:00","","","","00:00","00:00","00:00","0","52","","","","1353.8","29.2","0","325.59999999999997","50260","32600","7226.61","10.2","9.8","0.4","39096","","35317.317","69879","","","","","","","","","","","","","","","","","","","","","","","","","","","coastal","cargo","2","sog|16|charterparty","2023-12-15 07:00 +08:00","","Port","berth","1. VESSEL DEPARTING NINGBO PLATINUM BERTH. ","",""
"report_position","Maneuvering","2023-12-14 12:00 +08:00","2023-12-14 04:00","null","6","2.5.773","Desktop","00:12","29° 56.80' N 121° 58.40' E","V01","CNNBO","CNZJG","299","0","0","0","0","212","","","0","0.0628667","0.0942113","18","0","1","1","90","0.1","0","22","19","1022","","1.016","12.47066","null","null","null","00:00","00:00","0","0","","","","","","00:00","00:12","750","","00:00","0","","00:12","750","","00:24","0.1","","","","00:00","","00:00","00:00","","","","","","","00:00","","","","","","","","00:00","","","","00:00","00:00","00:00","0","52","","","","1353.7","29.2","0","325.59999999999997","50260","32600","7226.61","10.2","9.8","0.4","39096","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","coastal","cargo","2","sog|16|charterparty","2023-12-15 07:00 +08:00","","Port","river","","",""
"report_position: sea_passage_begin","Maneuvering","2023-12-14 15:24 +08:00","2023-12-14 07:24","null","6","2.5.773","Desktop","03:24","29° 40.58' N 122° 34.62' E","V01","CNNBO","CNZJG","99","11.176470588235295","13.23529411764706","38","45","174","4.648975148039399","-12.915687324690186","60.6","11.20388","10.42196","18","0","1","1","90","0.1","90","22","19","1022","","1.025","14.10356","1.121494","0.7418305","0.7403462","03:24","03:24","4664","20","","","2.9","","","03:24","03:24","650","","00:00","0","","03:24","650","","06:48","0.6","","","","00:00","","01:00","01:00","0.1","","","","","","00:00","","","","","","","","00:00","","","","00:00","00:00","00:00","0","52","","","","1350.1","29.2","0","325.59999999999997","50240","32600","7226.61","10.2","9.8","0.4","39096","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","coastal","cargo","2","sog|16|charterparty","2023-12-15 07:00 +08:00","","Sailing (no stop since last report)","river","1. Vessel proceeding Zhangjiagang at full speed as instructed by charterer's. ","",""
"report_position: sea_passage_end","At sea","2023-12-15 04:36 +08:00","2023-12-14 20:36","null","5","2.5.773","Desktop","13:12","31° 06.58' N 122° 58.90' E","V01","CNNBO","CNZJG","274","11.06060606060606","13.333333333333334","146","176","28","14.009477238769696","-3.659808260113243","66.5","11.87741","11.96265","29","315","2","2","90","2.4","135","12","10","1024","12","1.025","15.71925","1.296557","-0.1553803","-0.2017515","13:12","13:12","4807","80","","","10.7","","","13:12","13:12","950","","00:00","0","","13:12","950","","26:24","5","","","","39:00","2.51","03:00","03:00","","","0.3","","","","00:00","","","","","","","","00:00","","","","13:00","13:00","13:00","0","52","","","","1334.4","29.2","0","325.29999999999995","50160","32600","7226.61","10.3","10","0.3","39096","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","coastal","cargo","2","sog|16|charterparty","2023-12-15 07:00 +08:00","","Sailing (no stop since last report)","sea","1. Vessel proceeded at safe manoeuvering speed to avoid heavy fishing traffic in east china sea.","",""
"event: pilotage_begin","At sea","2023-12-15 10:42 +08:00","2023-12-15 02:42","null","3","2.5.773","Desktop","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","||","","","","","","",""
"report_position","Maneuvering","2023-12-15 12:00 +08:00","2023-12-15 04:00","null","8","2.5.773","Desktop","07:24","31° 09.87' N 122° 12.10' E","V01","CNNBO","CNZJG","304","9.594594594594595","10.135135135135135","71","75","113","20.1217873253485","15.621606329593485","62.1","9.293163","9.344595","25","0","1.5","1","90","1.5","90","7","5","1026","","1.025","18.1102","1.580905","-0.0063027","-0.0492011","07:00","07:24","5014","40","","","2.5","","3.6","07:00","07:00","750","","02:00","750","","07:00","750","","16:00","0.3","","1.6","","14:00","0.92","05:00","05:00","","","0.6","","","","00:00","","","","","","","","00:00","","","","04:00","05:00","05:00","0","52","","","","1331.6","29.2","0","319.49999999999994","50120","32600","7226.61","10.3","10","0.3","39096","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","coastal","cargo","2","sog|16|charterparty","2023-12-15 10:00 +08:00","","Sailing (no stop since last report)","river","","",""
"event: anchorage_begin","Maneuvering","2023-12-15 18:23 +08:00","2023-12-15 10:23","null","8","2.5.773","Desktop","","","","","","","","","","","","","","","null","null","","","","","","","","","","","","","null","null","null","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","||","","","","","","",""
"report_position","Anchored","2023-12-15 18:24 +08:00","2023-12-15 10:24","null","5","2.5.773","Desktop","06:24","31° 33.95' N 121° 20.22' E","V01","CNNBO","CNZJG","316","8.28125","8.90625","53","57","1","0.8927424553035143","-6.58705056693773","43.2","8.363718","8.240573","25","315","1","1","90","0.1","0","5","3","1028","","1","19.94136","null","0.204681","0.2225592","06:00","06:24","2104","20","","","","","3.5","06:00","06:00","650","","03:00","650","","03:00","650","","12:00","","","1.3","","00:00","0","04:00","04:00","","","0.2","","","","00:00","","","","","","","","00:00","","","","00:00","00:00","00:00","0","52","","","","1331.6","29.2","0","314.5","50100","32600","7226.61","10.3","10","0.3","39096","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","coastal","cargo","2","sog|16|charterparty","2023-12-16 08:00 +08:00","","Anchoring/Drifting","river","Vessel anchored at Taicang anchorage within port limits waiting for berthing instructions. ","",""
